,TICKER,CIK,YEAR,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,NET INCOME,YEAR+1 NET INCOME,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY,YEAR-1 ROE,ROE,YEAR+1 ROE,YEAR-1 ASSET,ASSET,YEAR+1 ASSET
72,ADP US,0000008670,2022,0000008670-22-000038,10-K,2022-06-30,2022-08-03,20220803,AUTOMATIC DATA PROCESSING INC,0630,15005.4,16498.3,18012.2,2598.5,2948.9,3412.0,0.1731709917762938,0.1787396277192195,0.1894271660319117,0.217142752104702,0.1289435928415012,0.0055686359429256,0.0106875383126921,45.49871742,66.30168402,101.3304823,48772.5,63068.2,50971.0
73,ADP US,0000008670,2023,0000008670-23-000030,10-K,2023-06-30,2023-08-03,20230803,AUTOMATIC DATA PROCESSING INC,0630,16498.3,18012.2,0.0,2948.9,3412.0,0.0,0.1787396277192195,0.1894271660319117,0.0,0.1289435928415012,0.0115313097802094,0.0106875383126921,0.0,66.30168402,101.3304823,0,63068.2,50971.0,0
74,ADSK US,0000769397,2014,0000769397-14-000018,10-K,2014-01-31,2014-03-10,20140310,AUTODESK INC,0131,0.0,2273.9,2512.2,0.0,228.8,81.8,0.0,0.1006200800387,0.0325611018231032,0.0115313097802094,0.1552866494743107,0.0,-0.0680589782155967,0,10.63024136,3.651215212,0,4595.0,4909.7
75,ADSK US,0000769397,2015,0000769397-15-000012,10-K,2015-01-31,2015-03-18,20150318,AUTODESK INC,0131,2273.9,2512.2,2504.1,228.8,81.8,-330.5,0.1006200800387,0.0325611018231032,-0.1319835469829479,0.1552866494743107,-0.0189681422210012,-0.0680589782155967,-0.1645446488060512,10.63024136,3.651215212,-17.21892258,4595.0,4909.7,5515.3
76,ADSK US,0000769397,2016,0000769397-16-000067,10-K,2016-01-31,2016-03-23,20160323,AUTODESK INC,0131,2512.2,2504.1,2031.0,81.8,-330.5,-582.1,0.0325611018231032,-0.1319835469829479,-0.2866075824716888,-0.0189681422210012,0.3388564760793465,-0.1645446488060512,-0.1546240354887408,3.651215212,-17.21892258,-49.47305796,4909.7,5515.3,4798.1
77,ADSK US,0000769397,2017,0000769397-17-000014,10-K,2017-01-31,2017-03-21,20170321,AUTODESK INC,0131,2504.1,2031.0,2056.6,-330.5,-582.1,-566.9,-0.1319835469829479,-0.2866075824716888,-0.2756491296314305,0.3388564760793465,0.0267561443263029,-0.1546240354887408,0.0109584528402583,-17.21892258,-49.47305796,nan,5515.3,4798.1,4113.6
78,ADSK US,0000769397,2018,0000769397-18-000011,10-K,2018-01-31,2018-03-22,20180322,AUTODESK INC,0131,2031.0,2056.6,2569.8,-582.1,-566.9,-80.8,-0.2866075824716888,-0.2756491296314305,-0.0314421355747528,0.0267561443263029,0.172311348781937,0.0109584528402583,0.2442069940566776,-49.47305796,nan,nan,4798.1,4113.6,4729.2
79,ADSK US,0000769397,2019,0000769397-19-000016,10-K,2019-01-31,2019-03-25,20190325,AUTODESK INC,0131,2056.6,2569.8,3274.3,-566.9,-80.8,214.5,-0.2756491296314305,-0.0314421355747528,0.0655101853831353,0.172311348781937,0.1113605097386141,0.2442069940566776,0.0969523209578882,nan,nan,nan,4113.6,4729.2,6179.3
80,ADSK US,0000769397,2020,0000769397-20-000013,10-K,2020-01-31,2020-03-19,20200319,"Autodesk, Inc.",0131,2569.8,3274.3,3790.4,-80.8,214.5,1208.2,-0.0314421355747528,0.0655101853831353,0.3187526382439848,0.1113605097386141,-1.0,0.0969523209578882,0.2532424528608494,nan,nan,nan,4729.2,6179.3,7279.8
81,ADSK US,0000769397,2021,0000769397-21-000014,10-K,2021-01-31,2021-03-19,20210319,"Autodesk, Inc.",0131,3274.3,3790.4,4386.4,214.5,1208.2,497.0,0.0655101853831353,0.3187526382439848,0.1133047601677913,1.0,0.0617977528089887,0.2532424528608494,-0.2054478780761934,nan,nan,54.77791249,6179.3,7279.8,8606.8
82,ADSK US,0000769397,2022,0000769397-22-000019,10-K,2022-01-31,2022-03-14,20220314,"Autodesk, Inc.",0131,3790.4,4386.4,5005.0,1208.2,497.0,823.0,0.3187526382439848,0.1133047601677913,0.1644355644355644,0.0617977528089887,0.0486583522297808,-0.2054478780761934,0.051130804267773,nan,54.77791249,82.54350333,7279.8,8606.8,9438.0
83,ADSK US,0000769397,2023,0000769397-23-000036,10-K,2023-01-31,2023-03-14,20230314,"Autodesk, Inc.",0131,4386.4,5005.0,0.0,497.0,823.0,0.0,0.1133047601677913,0.1644355644355644,0.0,0.0486583522297808,0.0517163708442202,0.051130804267773,0.0,54.77791249,82.54350333,0,8606.8,9438.0,0
84,AEE US,0001002910,2007,0000950137-08-003079,10-K,2007-12-31,2008-02-29,20080229,AMEREN CORP,1231,0.0,7562.0,7839.0,0.0,618.0,605.0,0.0,0.0817244115313409,0.0771782115065697,0.0517163708442202,0.0951769039664182,0.0,-0.0045462000247711,0,9.268841395,8.822457164,0,20728.0,22671.0
85,AEE US,0001002910,2008,0001193125-09-042636,10-K,2008-12-31,2009-03-02,20090302,AMEREN CORP,1231,7562.0,7839.0,0.0,618.0,605.0,0.0,0.0817244115313409,0.0771782115065697,0.0,0.0951769039664182,0.1821808510638297,-0.0045462000247711,0.0,9.268841395,8.822457164,0,20728.0,22671.0,0
86,AEP US,0000004904,1999,0000004904-00-000039,10-K405,1999-12-31,2000-03-24,Not found,AMERICAN ELECTRIC POWER COMPANY INC,1231,0.0,12407.0,0.0,0.0,972.0,0.0,0.0,0.0783428709599419,0.0,0.1821808510638297,-1.0,0.0,0.0,0,14.38425191,0,0,35719.0,0
87,AES US,0000874761,2009,0001193125-10-041006,10-K,2009-12-31,2010-02-26,20100225,AES CORP,1231,0.0,13110.0,15443.0,0.0,658.0,9.0,0.0,0.0501906941266209,0.0005827883183319,1.0,0.1136603375527426,0.0,-0.0496079058082889,0,15.77181208,0.16146394,0,39535.0,40511.0
88,AES US,0000874761,2010,0001193125-11-047720,10-K,2010-12-31,2011-02-28,20110225,AES CORP,1231,13110.0,15443.0,16098.0,658.0,9.0,58.0,0.0501906941266209,0.0005827883183319,0.0036029320412473,0.1136603375527426,0.4318020364669666,-0.0496079058082889,0.0030201437229154,15.77181208,0.16146394,0.934052661,39535.0,40511.0,45346.0
89,AES US,0000874761,2011,0001193125-12-078654,10-K,2011-12-31,2012-02-27,20120224,AES CORP,1231,15443.0,16098.0,17164.0,9.0,58.0,-912.0,0.0005827883183319,0.0036029320412473,-0.0531344674900955,0.4318020364669666,0.3411064252046638,0.0030201437229154,-0.0567373995313429,0.16146394,0.934052661,-17.34664765,40511.0,45346.0,41830.0
90,AES US,0000874761,2012,0001193125-13-077580,10-K,2012-12-31,2013-02-27,20130226,AES CORP,1231,16098.0,17164.0,15891.0,58.0,-912.0,114.0,0.0036029320412473,-0.0531344674900955,0.0071738720030205,0.3411064252046638,-0.0088790233074361,-0.0567373995313429,0.0603083394931161,0.934052661,-17.34664765,2.562085628,45346.0,41830.0,40411.0
91,AES US,0000874761,2013,0000874761-14-000011,10-K,2013-12-31,2014-02-26,20140225,AES CORP,1231,17164.0,15891.0,16124.0,-912.0,114.0,769.0,-0.0531344674900955,0.0071738720030205,0.0476928801786157,-0.0088790233074361,0.1739455020530048,0.0603083394931161,0.0405190081755951,-17.34664765,2.562085628,17.87956289,41830.0,40411.0,38966.0
92,AES US,0000874761,2014,0000874761-15-000009,10-K,2014-12-31,2015-02-26,20150225,AES CORP,1231,15891.0,16124.0,11260.0,114.0,769.0,306.0,0.0071738720030205,0.0476928801786157,0.0271758436944937,0.1739455020530048,0.0266030736618971,0.0405190081755951,-0.0205170364841219,2.562085628,17.87956289,8.246866999,40411.0,38966.0,36470.0
93,AES US,0000874761,2015,0000874761-16-000077,10-K,2015-12-31,2016-02-24,20160223,AES CORP,1231,16124.0,11260.0,10281.0,769.0,306.0,-1130.0,0.0476928801786157,0.0271758436944937,-0.1099114872094154,0.0266030736618971,-1.0,-0.0205170364841219,-0.1370873309039092,17.87956289,8.246866999,-38.02793202,38966.0,36470.0,36124.0
94,AES US,0000874761,2016,0000874761-17-000003,10-K,2016-12-31,2017-02-27,20170224,AES CORP,1231,11260.0,10281.0,10530.0,306.0,-1130.0,-1161.0,0.0271758436944937,-0.1099114872094154,-0.1102564102564102,1.0,-0.2429420431734353,-0.1370873309039092,-0.0003449230469948,8.246866999,-38.02793202,-44.15288078,36470.0,36124.0,33112.0
95,AES US,0000874761,2017,0000874761-18-000014,10-K,2017-12-31,2018-02-27,20180226,AES CORP,1231,10281.0,10530.0,10736.0,-1130.0,-1161.0,1203.0,-0.1099114872094154,-0.1102564102564102,0.1120529061102831,-0.2429420431734353,-0.240350579291788,-0.0003449230469948,0.2223093163666934,-38.02793202,-44.15288078,42.41142253,36124.0,33112.0,32521.0
96,AES US,0000874761,2018,0000874761-19-000012,10-K,2018-12-31,2019-02-27,20190226,AES CORP,1231,10530.0,10736.0,10189.0,-1161.0,1203.0,303.0,-0.1102564102564102,0.1120529061102831,0.0297379526940818,-0.240350579291788,-1.0,0.2223093163666934,-0.0823149534162013,-44.15288078,42.41142253,9.767891683,33112.0,32521.0,33648.0
97,AES US,0000874761,2019,0000874761-20-000012,10-K,2019-12-31,2020-02-28,20200227,AES CORP,1231,10736.0,10189.0,9660.0,1203.0,303.0,46.0,0.1120529061102831,0.0297379526940818,0.0047619047619047,1.0,0.1539821053794322,-0.0823149534162013,-0.024976047932177,42.41142253,9.767891683,1.63410302,32521.0,33648.0,34603.0
98,AES US,0000874761,2020,0000874761-21-000015,10-K,2020-12-31,2021-02-25,20210224,AES CORP,1231,10189.0,9660.0,11141.0,303.0,46.0,-409.0,0.0297379526940818,0.0047619047619047,-0.0367112467462525,0.1539821053794322,0.0,-0.024976047932177,-0.0414731515081573,9.767891683,1.63410302,-17.75558932,33648.0,34603.0,32963.0
99,AES US,0000874761,2021,0000874761-22-000022,10-K,2021-12-31,2022-02-28,20220228,AES CORP,1231,9660.0,11141.0,12617.0,46.0,-409.0,-546.0,0.0047619047619047,-0.0367112467462525,-0.0432749465007529,0.0,-0.0807408825500143,-0.0414731515081573,-0.0065636997545003,1.63410302,-17.75558932,-30.57110862,34603.0,32963.0,38363.0
100,AES US,0000874761,2022,0000874761-23-000010,10-K,2022-12-31,2023-03-01,20230301,AES CORP,1231,11141.0,12617.0,0.0,-409.0,-546.0,0.0,-0.0367112467462525,-0.0432749465007529,0.0,-0.0807408825500143,-0.1015775498516166,-0.0065636997545003,0.0,-17.75558932,-30.57110862,0,32963.0,38363.0,0
101,AFL US,0000004977,2017,0000004977-18-000054,10-K,2017-12-31,2018-02-23,20180222,AFLAC INC,1231,0.0,21667.0,21758.0,0.0,4604.0,2920.0,0.0,0.2124890386301749,0.1342035113521463,-0.1015775498516166,0.0265994436717663,0.0,-0.0782855272780286,0,20.42590949,12.15147732,0,137217.0,140406.0
102,AFL US,0000004977,2018,0000004977-19-000049,10-K,2018-12-31,2019-02-25,20190225,AFLAC INC,1231,21667.0,21758.0,22307.0,4604.0,2920.0,3304.0,0.2124890386301749,0.1342035113521463,0.1481149414981844,0.0265994436717663,0.0616991250352808,-0.0782855272780286,0.0139114301460381,20.42590949,12.15147732,12.60563515,137217.0,140406.0,152768.0
103,AFL US,0000004977,2019,0000004977-20-000044,10-K,2019-12-31,2020-02-21,20200221,AFLAC INC,1231,21758.0,22307.0,22147.0,2920.0,3304.0,4778.0,0.1342035113521463,0.1481149414981844,0.2157402808506795,0.0616991250352808,0.0359421522756273,0.0139114301460381,0.0676253393524951,12.15147732,12.60563515,15.28519786,140406.0,152768.0,165086.0
104,AFL US,0000004977,2020,0000004977-21-000047,10-K,2020-12-31,2021-02-23,20210223,AFLAC INC,1231,22307.0,22147.0,22106.0,3304.0,4778.0,4325.0,0.1481149414981844,0.2157402808506795,0.195648240296752,0.0359421522756273,0.0903305276123999,0.0676253393524951,-0.0200920405539275,12.60563515,15.28519786,12.94677603,152768.0,165086.0,157542.0
105,AFL US,0000004977,2021,0000004977-22-000058,10-K,2021-12-31,2022-02-23,20220223,AFLAC INC,1231,22147.0,22106.0,19502.0,4778.0,4325.0,4201.0,0.2157402808506795,0.195648240296752,0.2154138037124397,0.0903305276123999,-1.0,-0.0200920405539275,0.0197655634156877,15.28519786,12.94677603,16.54898582,165086.0,157542.0,131738.0
106,AFL US,0000004977,2022,0000004977-23-000055,10-K,2022-12-31,2023-02-24,20230223,AFLAC INC,1231,22106.0,19502.0,0.0,4325.0,4201.0,0.0,0.195648240296752,0.2154138037124397,0.0,1.0,-0.0247382349557013,0.0197655634156877,0.0,12.94677603,16.54898582,0,157542.0,131738.0,0
107,AIZ US,0001267238,2003,0000950123-04-003991,10-K,2003-12-31,2004-03-30,Not found,ASSURANT INC,Not found,0.0,7066.21,7410.71,0.0,185.65,350.56,0.0,0.0262729242408589,0.0473045092845354,-0.0247382349557013,0.010146295422369,0.0,0.0210315850436765,0,7.158133884,11.18653684,0,23728.324,24548.106
108,AIZ US,0001267238,2004,0000950123-05-003934,10-K,2004-12-31,2005-03-31,20050331,ASSURANT INC,Not found,7066.21,7410.71,7497.68,185.65,350.56,479.36,0.0262729242408589,0.0473045092845354,0.0639344437212577,0.010146295422369,0.0928521373510861,0.0210315850436765,0.0166299344367222,7.158133884,11.18653684,13.07036547,23728.324,24548.106,25365.453
109,AIZ US,0001267238,2005,0001193125-06-051258,10-K,2005-12-31,2006-03-10,20060310,ASSURANT INC,Not found,7410.71,7497.68,8070.58,350.56,479.36,717.42,0.0473045092845354,0.0639344437212577,0.0888932393954337,0.0928521373510861,-1.0,0.0166299344367222,0.024958795674176,11.18653684,13.07036547,19.04947269,24548.106,25365.453,25165.148
110,AIZ US,0001267238,2006,0001193125-07-044409,10-K,2006-12-31,2007-03-01,20070301,ASSURANT INC,Not found,7497.68,8070.58,8453.52,479.36,717.42,653.75,0.0639344437212577,0.0888932393954337,0.0773346487616992,1.0,0.7408890955259111,0.024958795674176,-0.0115585906337345,13.07036547,19.04947269,16.50561131,25365.453,25165.148,26750.316
111,AIZ US,0001267238,2007,0001193125-08-044379,10-K,2007-12-31,2008-03-03,20080303,ASSURANT INC,1231,8070.58,8453.52,8601.23,717.42,653.75,447.8,0.0888932393954337,0.0773346487616992,0.0520623213191601,0.7408890955259111,0.3452760030404503,-0.0115585906337345,-0.025272327442539,19.04947269,16.50561131,11.48429269,25165.148,26750.316,24514.586
112,AIZ US,0001267238,2008,0001193125-09-040498,10-K,2008-12-31,2009-02-27,20090227,ASSURANT INC,1231,8453.52,8601.23,8700.5,653.75,447.8,430.57,0.0773346487616992,0.0520623213191601,0.0494879604620424,0.3452760030404503,0.1195864638690367,-0.025272327442539,-0.0025743608571177,16.50561131,11.48429269,10.05690459,26750.316,24514.586,25860.667
113,AIZ US,0001267238,2009,0001193125-10-040943,10-K,2009-12-31,2010-02-25,20100225,ASSURANT INC,1231,8601.23,8700.5,8527.72,447.8,430.57,279.18,0.0520623213191601,0.0494879604620424,0.0327379416772595,0.1195864638690367,0.0339357566664393,-0.0025743608571177,-0.0167500187847828,11.48429269,10.05690459,5.795789942,24514.586,25860.667,26397.018
114,AIZ US,0001267238,2010,0001193125-11-043706,10-K,2010-12-31,2011-02-23,20110223,ASSURANT INC,1231,8700.5,8527.72,8527.72,430.57,279.18,279.18,0.0494879604620424,0.0327379416772595,0.0327379416772595,0.0339357566664393,0.0706700262522591,-0.0167500187847828,0.0,10.05690459,5.795789942,5.795789942,25860.667,26397.018,26397.018
115,AIZ US,0001267238,2010,0001193125-11-047709,10-K/A,2010-12-31,2011-02-25,20110225,ASSURANT INC,1231,8527.72,8527.72,8272.8,279.18,279.18,538.96,0.0327379416772595,0.0327379416772595,0.0651484382554878,0.0706700262522591,0.0614711680630852,0.0,0.0324104965782282,5.795789942,5.795789942,11.16488116,26397.018,26397.018,27019.862
116,AIZ US,0001267238,2011,0001193125-12-075371,10-K,2011-12-31,2012-02-23,20120223,ASSURANT INC,1231,8527.72,8272.8,8508.27,279.18,538.96,483.71,0.0327379416772595,0.0651484382554878,0.0568517454194566,0.0614711680630852,0.0238888437474609,0.0324104965782282,-0.0082966928360312,5.795789942,11.16488116,9.617055474,26397.018,27019.862,28946.607
117,AIZ US,0001267238,2012,0001193125-13-067448,10-K,2012-12-31,2013-02-20,20130220,ASSURANT INC,1231,8272.8,8508.27,9047.66,538.96,483.71,488.91,0.0651484382554878,0.0568517454194566,0.0540371764633065,0.0238888437474609,0.0716383053499155,-0.0082966928360312,-0.00281456895615,11.16488116,9.617055474,9.759747755,27019.862,28946.607,29714.689
118,AIZ US,0001267238,2013,0001193125-14-057434,10-K,2013-12-31,2014-02-19,20140218,ASSURANT INC,1231,8508.27,9047.66,10383.16,483.71,488.91,470.91,0.0568517454194566,0.0540371764633065,0.0453532450621968,0.0716383053499155,-1.0,-0.00281456895615,-0.0086839314011096,9.617055474,9.759747755,9.404234898,28946.607,29714.689,31562.466
119,AIZ US,0001267238,2014,0001193125-15-054288,10-K,2014-12-31,2015-02-19,20150219,ASSURANT INC,1231,9047.66,10383.16,10325.49,488.91,470.91,141.56,0.0540371764633065,0.0453532450621968,0.0137097609895511,1.0,0.2209207626712657,-0.0086839314011096,-0.0316434840726457,9.759747755,9.404234898,2.917073748,29714.689,31562.466,30036.402
120,AIZ US,0001267238,2015,0001628280-16-011239,10-K,2015-12-31,2016-02-16,20160216,ASSURANT INC,1231,10383.16,10325.49,7531.78,470.91,141.56,565.35,0.0453532450621968,0.0137097609895511,0.075061937549955,0.2209207626712657,0.1658982558709854,-0.0316434840726457,0.0613521765604038,9.404234898,2.917073748,13.11402475,31562.466,30036.402,29709.128
121,AIZ US,0001267238,2016,0001628280-17-001320,10-K,2016-12-31,2017-02-14,20170214,ASSURANT INC,1231,10325.49,7531.78,6415.0,141.56,565.35,519.6,0.0137097609895511,0.075061937549955,0.0809976617303195,0.1658982558709854,-1.0,0.0613521765604038,0.0059357241803645,2.917073748,13.11402475,12.41769928,30036.402,29709.128,31843.0
122,AIZ US,0001267238,2017,0001628280-18-001695,10-K,2017-12-31,2018-02-14,20180214,ASSURANT INC,1231,7531.78,6415.0,8057.6,565.35,519.6,251.0,0.075061937549955,0.0809976617303195,0.0311507148530579,1.0,0.0423353624792473,0.0059357241803645,-0.0498469468772615,13.11402475,12.41769928,5.208631195,29709.128,31843.0,41089.3
123,AIZ US,0001267238,2018,0001628280-19-001767,10-K,2018-12-31,2019-02-22,20190222,ASSURANT INC,1231,6415.0,8057.6,9569.1,519.6,251.0,382.6,0.0809976617303195,0.0311507148530579,0.0399828615021266,0.0423353624792473,0.0,-0.0498469468772615,0.0088321466490686,12.41769928,5.208631195,7.145942974,31843.0,41089.3,44291.2
124,AIZ US,0001267238,2019,0001267238-20-000004,10-K,2019-12-31,2020-02-19,20200219,"ASSURANT, INC.",1231,8057.6,9569.1,9595.5,251.0,382.6,441.8,0.0311507148530579,0.0399828615021266,0.0460424157157,0.0,0.2078577117069286,0.0088321466490686,0.0060595542135734,5.208631195,7.145942974,7.675840424,41089.3,44291.2,44649.9
125,AIZ US,0001267238,2020,0001267238-21-000010,10-K,2020-12-31,2021-02-19,20210219,"ASSURANT, INC.",1231,9569.1,9595.5,10187.6,382.6,441.8,1361.8,0.0399828615021266,0.0460424157157,0.1336723075110919,0.2078577117069286,-0.0639560439560439,0.0060595542135734,0.0876298917953918,7.145942974,7.675840424,24.39620691,44291.2,44649.9,33920.6
126,AIZ US,0001267238,2021,0001267238-22-000006,10-K,2021-12-31,2022-02-22,20220222,"ASSURANT, INC.",1231,9595.5,10187.6,10193.0,441.8,1361.8,276.6,0.0460424157157,0.1336723075110919,0.0271362699892082,-0.0639560439560439,-0.1021366517961962,0.0876298917953918,-0.1065360375218836,7.675840424,24.39620691,5.707329152,44649.9,33920.6,33117.3
127,AIZ US,0001267238,2022,0001267238-23-000007,10-K,2022-12-31,2023-02-17,20230217,"ASSURANT, INC.",1231,10187.6,10193.0,0.0,1361.8,276.6,0.0,0.1336723075110919,0.0271362699892082,0.0,-0.1021366517961962,0.0206589958158995,-0.1065360375218836,0.0,24.39620691,5.707329152,0,33920.6,33117.3,0
128,AJG US,0000354190,2009,0001193125-10-023360,10-K,2009-12-31,2010-02-05,20100205,GALLAGHER ARTHUR J & CO,1231,0.0,1729.3,2520.3,0.0,128.6,195.0,0.0,0.0743653501416758,0.07737174145935,0.0206589958158995,-0.0335639251857545,0.0,0.0030063913176742,0,15.7656001,13.43808146,0,3250.3,5352.3
129,AJG US,0000354190,2012,0001193125-13-046126,10-K,2012-12-31,2013-02-08,20130208,GALLAGHER ARTHUR J & CO,1231,1729.3,2520.3,5392.4,128.6,195.0,356.8,0.0743653501416758,0.07737174145935,0.0661671982790594,-0.0335639251857545,0.0082184517497348,0.0030063913176742,-0.0112045431802906,15.7656001,13.43808146,10.39066937,3250.3,5352.3,10910.5
130,AJG US,0000354190,2015,0001193125-16-457703,10-K,2015-12-31,2016-02-10,20160210,GALLAGHER ARTHUR J & CO,1231,2520.3,5392.4,5680.5,195.0,356.8,396.8,0.07737174145935,0.0661671982790594,0.0698530058973681,0.0082184517497348,0.0809886931369971,-0.0112045431802906,0.0036858076183087,13.43808146,10.39066937,10.96905279,5352.3,10910.5,11489.6
131,AJG US,0000354190,2016,0001193125-17-038619,10-K,2016-12-31,2017-02-13,20170210,GALLAGHER ARTHUR J & CO,1231,5392.4,5680.5,6249.0,356.8,396.8,481.3,0.0661671982790594,0.0698530058973681,0.0770203232517202,0.0809886931369971,0.1021649233763074,0.0036858076183087,0.007167317354352,10.39066937,10.96905279,12.29028881,10910.5,11489.6,14909.7
132,AJG US,0000354190,2017,0001193125-18-038261,10-K,2017-12-31,2018-02-12,20180209,GALLAGHER ARTHUR J & CO,1231,5680.5,6249.0,6934.0,396.8,481.3,633.5,0.0698530058973681,0.0770203232517202,0.0913614075569656,0.1021649233763074,0.0913705583756345,0.007167317354352,0.0143410843052454,10.96905279,12.29028881,14.5056958,11489.6,14909.7,16334.0
133,AJG US,0000354190,2018,0001193125-19-032304,10-K,2018-12-31,2019-02-08,20190208,GALLAGHER ARTHUR J & CO,1231,6249.0,6934.0,7195.0,481.3,633.5,668.8,0.0770203232517202,0.0913614075569656,0.0929534398888116,0.0913705583756345,0.0398382204246713,0.0143410843052454,0.0015920323318459,12.29028881,14.5056958,13.85482267,14909.7,16334.0,19634.8
134,AJG US,0000354190,2019,0001193125-20-028191,10-K,2019-12-31,2020-02-07,20200207,ARTHUR J. GALLAGHER & CO.,1231,6934.0,7195.0,7003.6,633.5,668.8,818.8,0.0913614075569656,0.0929534398888116,0.1169113027585812,0.0398382204246713,0.0597043951769739,0.0015920323318459,0.0239578628697696,14.5056958,13.85482267,14.43875257,16334.0,19634.8,22331.4
135,AJG US,0000354190,2020,0001564590-21-004555,10-K,2020-12-31,2021-02-08,20210205,Arthur J. Gallagher & Co.,1231,7195.0,7003.6,8209.4,668.8,818.8,906.8,0.0929534398888116,0.1169113027585812,0.110458742417229,0.0597043951769739,0.0519361350706551,0.0239578628697696,-0.0064525603413522,13.85482267,14.43875257,12.34194874,19634.8,22331.4,33345.0
136,AJG US,0000354190,2021,0001564590-22-005714,10-K,2021-12-31,2022-02-18,20220218,Arthur J. Gallagher & Co.,1231,7003.6,8209.4,0.0,818.8,906.8,0.0,0.1169113027585812,0.110458742417229,0.0,0.0519361350706551,-0.0566992323796231,-0.0064525603413522,0.0,14.43875257,12.34194874,0,22331.4,33345.0,0
137,AKAM US,0001086222,2001,0000950135-02-001140,10-K405,2001-12-31,2002-02-27,Not found,AKAMAI TECHNOLOGIES INC,1231,0.0,163.21,161.26,0.0,-2435.51,-29.28,0.0,-14.922553765087924,-0.1815701351854148,-0.0566992323796231,0.4655076752358054,0.0,14.740983629902509,0,-201.1462537,nan,0,421.477997,278.94101
